Loan ID,Status,Year,Country,Borrower,Lender,Finance Type,USD (M),Interest Rate,Libor Rate,Grace Period,Term,Purpose,Sector,Contractor,Resource Security,Narratives
"AO.006.09","Implementation",2007,"Angola","Government","Eximbank","FA-sub",68,,"Libor + 1.5",5,"17","HBO; Malange; BLA; and Huíla Regional Hospitals","Health","Sinohydro Ltd.","Oil Exports",
"AO.006.10","Implementation",2007,"Angola","Government","Eximbank","FA-sub",65,,"Libor + 1.5",5,"17","Complements to 7 Municipal Hospitals and 9 Health Care Centers","Health","Sinohydro Ltd.","Oil Exports",
"AO.006.11","Implementation",2007,"Angola","Government","Eximbank","FA-sub",10,,"Libor + 1.5",5,"17","Additional Values to the Municipal Hospital of Caculama","Health","Sinohydro Ltd.","Oil Exports",
"AO.006.12","Implementation",2007,"Angola","Government","Eximbank","FA-sub",51,,"Libor + 1.5",5,"17","Rehabilitation of the Streets in the Cities of Caxito (20km); Uíge (22km); Negage (10km)","Transport","Sinohydro Ltd.","Oil Exports",
"AO.006.13","Completed",2007,"Angola","Government","Eximbank","FA-sub",36,,"Libor + 1.5",5,"17","Refrigerated Trucks and Isothermal Vans Purchase","Agriculture",,"Oil Exports",
"AO.006.14","Implementation",2007,"Angola","Government","Eximbank","FA-sub",59,,"Libor + 1.5",5,"17","418;750 New Telecommunication Lines","ICT","Zhongxing Telecommunication Equipment Corporation (ZTE)","Oil Exports",
"AO.006.15","Implementation",2007,"Angola","Government","Eximbank","FA-sub",10,,"Libor + 1.5",5,"17","Implementing 26;000 New Household Connections and Expansion of the SE-PS05 Catete Road (Rehabilitation and Expansion of LDA's Electrical Network-PhaseII)","Power","China Machine-Building International Corporation (CMIC)","Oil Exports",
"AO.006.16","Implementation",2007,"Angola","Government","Eximbank","FA-sub",21,,"Libor + 1.5",5,"17","Expansion of the Network of MT; BT and IP in the city of Caxito and Rehabilitation of the Quifangondo-Cazenga Line (Reconstruction of 60Kv Transmission Line and Quif.-Mabubas Substation)","Power","China Machine-Building International Corporation (CMIC)","Oil Exports",
"AO.006.18","Implementation",2007,"Angola","Government","Eximbank","FA-sub",9,,"Libor + 1.5",5,"17","Expansion of the Water Supply Network in the City of Huambo; Building of 20 Fountains and 2;000 New Household Connections; Building of Sewage Sludge Treatment Station and One Year of System Management Support","Water","China Machinery Engineering Corporation (CMEC)","Oil Exports",
"AO.006.19","Implementation",2007,"Angola","Government","Eximbank","FA-sub",26,,"Libor + 1.5",5,"17","Building of Residual Water Treatment Station (Quifangondo); Distribution Center in the Municipality of Cacuaco; and Implementing New Household Connections (Contract of Rehabilitation of Luanda's Water System)","Water","China Machinery Engineering Corporation (CMEC)","Oil Exports",
"AO.006.20","Implementation",2007,"Angola","Government","Eximbank","FA-sub",6,,"Libor + 1.5",5,"17","Expansion of the water supply network in the cities of Caxito and Catete; Building of Fountains and 100 New Household Connections and Assistance with System Management for One Year; and Rehabilitation of the Water Treatment System in Uíge; Expansion of the Water Supply Network and System Management Support for One Year","Water","China National Electronics Import and Export Corporation (CEIEC)","Oil Exports",
"AO.009.02","Completed",2010,"Angola","Government","Eximbank","FA-sub",28,,,,,"Saurimo's Airport Aerogare Construction","Transport",,"Oil Exports",
"AO.009.07","Implementation",2011,"Angola","Government","Eximbank","FA-sub",30,,,,,"Water Supply Systems in Catete and Uíge Rehabilitation and Reinforcement; Phase 2 ","Water",,"Oil Exports",
"AO.009.08","Implementation",2011,"Angola","Government","Eximbank","FA-sub",31,,,,,"Water Supply Systems in Tômbwa; Rehabilitation and Reinforcement; Phase 2","Water",,"Oil Exports",
"AO.009.09","Implementation",2011,"Angola","Government","Eximbank","FA-sub",21,,,,,"MT/BT Networks - Lunda-Norte and Lunda-Sul Rehabilitation and Expansion; Phase 1","Power",,"Oil Exports",
"AO.009.10","Implementation",2011,"Angola","Government","Eximbank","FA-sub",4,,,,,"MT and BT Networks of Mbanza Congo Rehabilitation","Power",,"Oil Exports",
"AO.009.12","Implementation",2011,"Angola","Government","Eximbank","FA-sub",33,,,,,"Purchase of Tractors; Repair of Machines; Construction of Workshops; Training of Mecanagro Technicians","Agriculture",,"Oil Exports",
"AO.009.13","Implementation",2011,"Angola","Government","Eximbank","FA-sub",12,,,,,"Purchase of 435 Isothermal Refrigerator Trucks for General; Frozen; Dry; or Salted Fish Cargo","Agriculture",,"Oil Exports",
"AO.009.15","Implementation",2011,"Angola","Government","Eximbank","FA-sub",16,,,,,"Purchase of 10 Line Fishing Boats; 1 Freezer Ship; 5 Patrol Boats; 1 Boat","Agriculture",,"Oil Exports",
"AO.009.21","Implementation",2011,"Angola","Government","Eximbank","FA-sub",25,,,,,"Lunda-Norte and Lunda-Sul Water Supply Rehabilitation and Reinforcement; Part 1","Water",,"Oil Exports",
"AO.009.24","Implementation",2011,"Angola","Government","Eximbank","FA-sub",25,,,,,"Replacement of 1500 Cars Destroyed in the War","Transport",,"Oil Exports",
"AO.009.27","Implementation",2011,"Angola","Government","Eximbank","FA-sub",83,,,,,"Rehabilitation; Modernization of Workshops; Angola's Railways","Transport",,"Oil Exports",
"AO.009.29","Implementation",2011,"Angola","Government","Eximbank","FA-sub",70,,,,,"Catamaran Boats Purchase - 4 Units","Transport",,"Oil Exports",
"AO.009.30","Implementation",2011,"Angola","Government","Eximbank","FA-sub",86,,,,,"Purchase of Railway Rolling Stock","Transport",,"Oil Exports",
"AO.009.34","Implementation",2011,"Angola","Government","Eximbank","FA-sub",85,,,,,"Luanda-Soyo Highway Rehabilitation; Nzeto-Soyo Section; 141km ","Transport",,"Oil Exports",
"AO.009.36","Implementation",2011,"Angola","Government","Eximbank","FA-sub",53,,,,,"Luanda-Soyo Highway; Bridge over M'Bridge River; Package 4 ","Transport",,"Oil Exports",
"AO.009.39","Implementation",2011,"Angola","Government","Eximbank","FA-sub",46,,,,,"Luanda-Soyo Highway; Package 5 (Km 8 to Km 104)","Transport",,"Oil Exports",
"AO.009.40","Implementation",2011,"Angola","Government","Eximbank","FA-sub",46,,,,,"Luanda-Soyo Highway; Package 6 (Km 104 to Km 149)","Transport",,"Oil Exports",
"AO.009.42","Implementation",2011,"Angola","Government","Eximbank","FA-sub",46,,,,,"Luanda-Soyo Highway; Infrastructure Work for the Nzeto-Soyo Section; Package 7 ","Transport",,"Oil Exports",
"AO.009.51","Implementation",2012,"Angola","Government","Eximbank","FA-sub",20,,,,,"Water Supply Systems in Tômbwa Rehabilitation and Reinforcement; Phase 2","Water",,"Oil Exports",
"AO.009.71","Completed",2014,"Angola","Government","Eximbank","FA-sub",112,,,,,"Hydropower in Chiumbe-dala 12.42MW and 99.6km Transmission Line in Luena 110kV","Power","Sinohydro Bureau 11 Co.; Ltd.","Oil Exports","NARRATIVE: In 2014; the government of Angola signed a US$112M loan agreement with China Eximbank to finance a renovation of the Chiumbe-Dala hydropower station and one of its substations in Luena. This project was contracted to Sinohydro. Construction began in 2013 and concluded in 2017.

The Chiumbe-Dala loan is part of an oil-backed credit line signed between Angola and Eximbank on November 18; 2009 (1). The facility is structured as a framework agreement under which individual loan agreements (ILAs); able to finance up to 90% of a given project’s contract; are entered into (1). According to an amendment to the original agreement signed on June 8; 2011; the amount available under the 2009 credit line is a function of Sonangol’s daily oil sales to Eximbank-designated Chinese importers; it can increase from US$3B to a maximum of US$6B (1). As of June 30; 2019; Angola had drawn down a total of US$1.67B under the 2009 facility (1).

Sinohydro officially launched construction on the Chiumbe-Dala project on July 8; 2013 (2). Nearly a year later; on May 9; 2014; the vice president of Eximbank and the Angolan finance minister signed 3 loan agreements; including the loan for the rehabilitation of Chiumbe-Dala and its Luena substation (3) (4). The inauguration ceremony for the renovated hydroelectric plant; substation; and transmission network was held on April 5; 2017 (5). Chiumbe-Dala itself has an installed capacity of 12.42 MW and the substation and transmission lines have a capacity of 110 kV (6).

(1) Angola Ministry of Finance: http://www.ucm.minfin.gov.ao/cs/groups/public/documents/document/aw4x/mte0/~edisp/minfin1114312.pdf
(2) PowerChina: http://webcache.googleusercontent.com/search?q=cache:adMViPo09FMJ:www.cwb11.com/index.aspx%3Flanmuid%3D78%26sublanmuid%3D703%26id%3D13104+&cd=1&hl=en&ct=clnk&gl=us&lr=lang_en%7Clang_zh-CN%7Clang_zh-TW
(3) China MOFCOM: http://ao.mofcom.gov.cn/article/sqfb/201405/20140500590708.shtml
(4) AllAfrica: https://allafrica.com/stories/201405120323.html
(5) China Ministry of Foreign Affairs: https://www.fmprc.gov.cn/web//zwbd_673032/gzhd_673042/t1451559.shtml
(6) PowerChina: http://www.powerchina.cn/art/2017/4/10/art_23_230106.html (bad link) — PDF: https://livejohnshopkins-my.sharepoint.com/:b:/g/personal/kacker2_jh_edu/EbreM8jTVr9LpPqbYlerWy4BOpr2gB-6tTTQTYpEf_BlSQ?e=5iadmj"
"AO.009.72","Completed",2011,"Angola","Government","Eximbank","FA-sub",14,,,,,"Angola E-Government Project for Cnti - Project 1","ICT",,"Oil Exports",
"AO.009.73","Completed",2011,"Angola","Government","Eximbank","FA-sub",36,,,,,"Angola E-Government Project for 13 "Cap. Prov." - Project 4","ICT","Huawei Technologies Co.; Ltd.","Oil Exports",
"AO.009.74","Completed",2011,"Angola","Government","Eximbank","FA-sub",22,,,,,"Angola E-Government project for Luanda - Project 2","ICT",,"Oil Exports",
"AO.009.75","Completed",2014,"Angola","Government","Eximbank","FA-sub",68,,,,,"Guimba Farm (Cuimba Farm)","Agriculture","China CAMC Engineering Co.; Ltd. (CAMCE)","Oil Exports",
"AO.020","Implementation",2017,"Angola","Government","Eximbank","Loan",65,,,,,"National Geology Plan Project","Mining",,,
"AO.021","Implementation",2017,"Angola","Government","CDB","Loan",36,,,,,"Ministry of Energy and Water Training Center & Database","Government","China Gezhouba Group Company Ltd. (CGGC)",,
"AO.030","Completed",2009,"Angola","Government","Eximbank","Loan",337,,,,,"Angola E-Government Project for 4 Major Province's Capitals - Project 3","ICT","Huawei Technologies Co.; Ltd.",,"NARRATIVE: In 2009; the government of Angola signed an AOA 30B (US$337M) loan with China Eximbank to finance one of four components of Angola’s “E-Government” Project. This project component was contracted to Huawei. Construction began in 2009 and was projected to conclude in 2011; after 36 months.

(1) 
http://www.minfin.gv.ao/fsys/PIP_2011_MINTTI.pdf
http://www.minfin.gv.ao/docs/dspProjGov.htm
"
"AO.047","Signed",2012,"Angola","Government","China Energy Engineering Corporation (CEEC)","SC",22,,,,,"Mabubas Hydropower Project Expansion 10MW","Power",,,
"AO.048","Completed",2010,"Angola","Government","ICBC","EBC",60,,,,,"Lomaum Hydropower Project 65MW","Power","China Energy Engineering Group Guangxi Hydroelectric Construction Bureau Co.; Ltd. (GHCB)",,
"AO.056","Completed",2013,"Angola","Government","Eximbank","EBC",1003,,,,,"Soyo-Kapary Transmission; 400kV and Transformation Project ","Power","Sinohydro Ltd.; Tebian Electric Apparatus Co.; Ltd. (TBEA)",,"NARRATIVE: In 2013; the government of Angola signed a US$1B export buyer’s credit (EBC) loan agreement with China Eximbank to fund an electricity transmission network running from Soyo to Kapary (aka the “Northern Angola power grid”). This project was contracted to Sinohydro and Tebian Electric Apparatus Co (TBEA). Construction began in 2013 and concluded in 2017.

In October 2013; Sinohydro and TBEA began construction on the substations and transmission lines that make up the Soyo-Kapary network (1). From its inception; the project was expected to receive EBC financing from Eximbank and insurance from Sinosure (2). In January 2014; China’s State Council officially approved a loan to underwrite the project; which had by that time reached a total contract value of US$1.18B (3). By June 2016; TBEA reported that the Soyo-Kapary transmission network was nearing the end of its “first phase” of construction and beginning its second phase (4).

Authorities projected in 2017 that the project would be completed by June of that year (5). In 2019; the Soyo-Kapary network won an award reserved for projects completed before June 30; 2017; suggesting that it had been completed within the projected time frame (6). The project involved the construction of at least 700 km of 220-400 kV transmission lines and four 400 kV substations (2).

(1) http://www.csdsj.com/ywlm/news/13870.htm (bad link)
— PDF: https://livejohnshopkins-my.sharepoint.com/:b:/g/personal/kacker2_jh_edu/Ee4H7ahZ7MJOjDfCUdvulmoB7xFl_Yj-po4mhSLa_3qwpA?e=h9j3Bk
(2) http://www.tbea.com/home/cn/solution/solution/project/introduction/20150807/105978.shtml (bad link)
— PDF: https://livejohnshopkins-my.sharepoint.com/:b:/g/personal/kacker2_jh_edu/EWaNG_Fs2XRBlcFswDPbG9wB315DRgVQnitwPWDO9aqwnw?e=OqMqhd
(3) http://www.chinanews.com/cj/2014/01-29/5799085.shtml
(4) https://www.tbea.com/cs/Satellite?c=Page&cid=1467897357563&pagename=TBEA_RU%2FPage%2FTBEA_RUENTemplate%2FNewsCenter%2FNewsInfo&assetid=1467897318197&num=4&searchkey=null
(5) http://www.chinanews.com/cj/2017/05-31/8238565.shtml
(6) https://web.archive.org/web/20190310112420/http://www.powerchina.cn/art/2019/3/5/art_19_317674.html


"
"AO.058","Completed",2015,"Angola","Government","ICBC","CommL",838,,,5,"15","Soyo I Combined Cycle Power Plant Phase I 750MW","Power","China Machinery Engineering Corporation (CMEC)",,"NARRATIVE: In 2015; the government of Angola signed a US$838M commercial loan contract with the Industrial and Commercial Bank of China (ICBC) to finance the first phase of construction of the Soyo I Combined Cycle Power Plant. This project was contracted to China Machinery Engineering Corporation (CMEC). Construction began in 2015 and concluded in 2019.

In 2014; Angola’s Ministry of Energy and Water and CMEC signed the commercial contract for Phase I of the Soyo I power plant (1). In January 2015; CMEC announced that it would begin construction of the plant because it had received its first installment of the Angolan government’s US$147.7M (15%) share of the US$982M total contract price (1). On June 9; 2015; Angola and ICBC signed the US$837.5M facility agreement to finance the remaining 85% of the contract (2). The ICBC facility has a total term of 15 years; which includes a 5-year grace period and 10-year repayment period; and is insured by China Export & Credit Insurance Corporation (Sinosure) (2). The agreement specified that the facility’s availability period would end in June 2020.

A visit by the Angolan secretary of energy to the Soyo I construction site; located in Zaire province; confirmed in September 2015 that CMEC had begun construction (3). By August 2016; the director of the project estimated the plant was 45% complete (4). By February 2019; Soyo I had reached 94.3% completion (5); and the plant was reportedly completed and awaiting commissioning by August 2019 (6). The power plant’s four gas turbines and two steam turbines give it a total installed capacity of 750 MW. It is intended to help fulfill ambitious rural electrification goals across Zaire province (3). A second phase of the Soyo I project will involve expanding its installed capacity to 1;500 MW through the construction of a secondary plant (3) (6).

(1) MacauHub: https://macauhub.com.mo/pt/2015/01/09/chinese-company-builds-combined-cycle-plant-in-soyo-angola/
(2) Angola Ministry of Finance: https://livejohnshopkins-my.sharepoint.com/:b:/g/personal/kacker2_jh_edu/EWlOcN0D5Y9Cm00HAJZfQnYBNR51ntpXoSlCP5qwXPYy_A?e=4N55SA
(3) Jornal de Angola: https://web.archive.org/web/20190330184822/http://jornaldeangola.sapo.ao/reportagem/ciclo_combinado_poe_fim_a_defice_energetico_no_zaire
(4) Angop: https://web.archive.org/web/20160810163408/http://www.angop.ao/angola/en_us/noticias/sociedade/2016/7/32/Zaire-Soyo-combined-cycle-power-plant-first-gas-turbine-installed;3f3d3924-a749-4baa-87e8-41d55e8bfaac.html
(5) Angop: https://web.archive.org/web/20190904155237/http://www.angop.ao/angola/pt_pt/noticias/economia/2019/1/9/Central-Ciclo-Combinado-Soyo-conclusao;f82574ef-1b54-4aef-a654-338985755a7e.html
(6) U.S. International Trade Administration: https://www.export.gov/apex/article2?id=Angola-Electric-Power-Generation"
